Date,Year,Month,ADM1_PCODE,area_km2,NDVI_d,dewpoint_temperature_2m_d,humidity_d,max_temperature_2m_d,min_temperature_2m_d,surface_pressure_d,temperature_2m_d,total_precipitation_d,u_component_of_wind_10m_d,v_component_of_wind_10m_d,max_elevation_d,mean_elevation_d,min_elevation_d,stdDev_elevation_d,variance_elevation_d,PopTotal,Pop0_19,Pop20_99,PopTotal_Urban,PopTotal_Rural,cases_total,cases0_19,cases20_99,Forest_Cover_Percent,Urban_Cover_Percent,WaterSupply_PublicNetworkInside,WaterSupply_PublicNetworkBuilding,WaterSupply_PoolPublicUse,WaterSupply_Tanker,WaterSupply_Well,WaterSupply_Aqueduct,WaterSupply_RiverLake,WaterSupply_Other,WaterSupply_Closeby,WithElectricity,WithoutElectricity,rur_prov,urb_prov,urbrur_prov,Hygienic_PublicNetworkInside,Hygienic_PublicNetworkBuilding,Hygienic_SepticTank,Hygienic_Latrine,Hygienic_Well,Hygienic_RiverLake,Hygienic_OpenField,Hygienic_Other,HouseType_Independent,HouseType_Flat,HouseType_Farm,HouseType_HoodAlley,HouseType_Hut,HouseType_Improvised,HouseType_NonHumanHabitation,HouseType_Other,HouseType_Collective
2014-07-01,2014,7,PE22,51223.873220648056,0.3000976404758781,290.3185380209458,86.07481686365641,299.14049449647524,287.4192885675776,90349.40453846587,292.70905069979375,1.2594515096005692,-0.1463749341661758,0.024138939379294417,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,16,7,9,84.13025306022858,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2014-08-01,2014,8,PE22,51223.873220648056,0.3605303342407894,290.03545013548506,81.92486335099244,300.41430681868707,287.4018505177075,90257.62774771528,293.2198021310594,0.9386851565513712,-0.14258372786623458,0.07462556277233694,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,13,7,6,84.13025306022858,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2014-09-01,2014,9,PE22,51223.873220648056,0.3281639466970382,290.8154832799692,81.1396148139849,301.4522714799684,287.9247828086747,90091.22435360511,294.17534042785627,1.1960021223925366,-0.08450889713003555,-0.1510666867581904,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,19,8,11,84.13025306022858,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2014-10-01,2014,10,PE22,51223.873220648056,0.25500106719496113,291.4447405911909,84.27557360547405,301.4668069912088,288.25147880919593,90037.071581229,294.203280876692,2.1969107209558882,-0.11358018830641532,-0.03339561932164835,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,12,2,10,84.13025306022858,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2014-11-01,2014,11,PE22,51223.873220648056,0.21822393789700043,292.0947692025036,87.44312285666282,300.8260172033829,289.5318018119246,89885.94356212378,294.2619437019077,3.667341599868503,0.0613002195323039,-0.4060242673555235,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,27,12,15,84.13025306022858,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2014-12-01,2014,12,PE22,51223.873220648056,0.15326337897252157,291.9873396695602,88.02447892319536,300.67381481063103,289.79453620463914,89925.45665972495,294.0451816926025,2.60667569857035,0.10729746918994573,-0.46493261561439514,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,46,18,28,84.13025306022858,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2015-01-01,2015,1,PE22,51223.873220648056,0.11376619714371093,291.584348557005,88.75795973407432,300.1055231022491,289.64226232038726,90050.12784744006,293.5008332882359,3.412448933002974,0.009151166137305416,-0.34146063483871036,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,64,13,51,83.58182798886745,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2015-02-01,2015,2,PE22,51223.873220648056,0.15514212456356952,292.0371772081938,88.21623297335111,300.847626816529,289.8138479293647,89977.26056830365,294.0596261450583,3.1350885425226305,0.0014276537557794742,-0.3166330600066422,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,26,7,19,83.58182798886745,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2015-03-01,2015,3,PE22,51223.873220648056,0.15093744756991845,292.13290278722656,88.6859062745412,301.00132608407927,289.78027897741356,90001.67717875043,294.06999987219075,3.6218144256118903,-0.014742951233565383,-0.18821740432734077,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,19,5,14,83.58182798886745,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2015-04-01,2015,4,PE22,51223.873220648056,0.17446100455279773,291.9472549807576,89.56498917100605,300.697777249527,289.4902957612635,90065.30117395458,293.7209168900321,3.497942660566374,-0.1064638057356012,0.008063162703272926,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,28,5,23,83.58182798886745,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2015-05-01,2015,5,PE22,51223.873220648056,0.17382356205403818,291.7970813512069,89.60023182829414,299.88076174767536,289.1751227477269,90139.08282875989,293.56212277419075,2.2097874676688662,-0.0992160129816463,-0.01520574451483261,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,24,7,17,83.58182798886745,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2015-06-01,2015,6,PE22,51223.873220648056,0.26976335173306326,290.835029128629,86.44801148638197,299.26972132121875,287.46870147355804,90269.2755136362,293.1650654446947,1.0292113985840812,-0.13311339127244942,0.09521147518280085,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,10,4,6,83.58182798886745,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2015-07-01,2015,7,PE22,51223.873220648056,0.27131689055038205,290.7666495365995,85.81675836427357,299.4099370610273,288.2674907440965,90245.57428497932,293.21621071815105,0.8595377631817445,-0.12210102041733398,-0.029875364892649945,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,7,3,4,83.58182798886745,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2015-08-01,2015,8,PE22,51223.873220648056,0.40866044413583985,290.67383202843615,79.81940490327541,301.66235818319586,288.3964725710055,90154.29516379154,294.303417214175,0.6940515691636124,-0.13315606512340067,-0.08992120438760272,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,17,1,16,83.58182798886745,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2015-09-01,2015,9,PE22,51223.873220648056,0.3890853163168642,290.90680840684104,75.81562962546366,302.7920525627333,289.284146702598,90064.02312445524,295.3892348754765,0.6102856591803022,-0.11405037171392614,-0.20658373336938665,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,6,1,5,83.58182798886745,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2015-10-01,2015,10,PE22,51223.873220648056,0.31737053859224135,291.7919295806268,80.76104523961632,302.6798995158528,290.15814425408246,90040.48323421228,295.2536206054248,1.7090317834573103,-0.08419851814913196,-0.18853942333529533,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,4,2,2,83.58182798886745,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2015-11-01,2015,11,PE22,51223.873220648056,0.2030128975898419,292.3586187525316,85.30974210010976,301.96323995872046,290.4822580146466,89878.93318682066,294.93623446750985,2.47961570831467,-0.018608715331501283,-0.37179001068339024,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,5,2,3,83.58182798886745,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2015-12-01,2015,12,PE22,51223.873220648056,0.20405153526884356,291.9474772029655,85.26766919904863,301.8012467523225,289.69705878723147,90028.78970469596,294.5227228327969,2.230986918603828,0.006733599428737697,-0.30508510944270517,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,10,5,5,83.58182798886745,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2016-01-01,2016,1,PE22,51223.873220648056,0.26761061764477717,292.6870927545487,83.27730803754349,302.7245190298321,290.665404870137,89941.7816399662,295.66847074558035,2.0674601701883546,0.008400469807441453,-0.4111281286244543,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,24,7,17,82.82448825566725,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2016-02-01,2016,2,PE22,51223.873220648056,0.0722718984951722,292.8997011506788,89.4150134277129,301.63959180874343,290.8768129664929,89990.90987493901,294.7147700892403,3.388598497062264,-0.09097279014375335,-0.1847421442442702,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,26,5,21,82.82448825566725,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2016-03-01,2016,3,PE22,51223.873220648056,0.16918131098936948,292.76872320813385,88.54534585110244,301.97984327870137,290.48069853213104,90106.6072878869,294.74151910940856,2.954091473371392,-0.07504959282076913,-0.018294059720919395,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,28,8,20,82.82448825566725,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2016-04-01,2016,4,PE22,51223.873220648056,0.23137481897663287,292.3960506137534,87.43029902506225,301.6176404580015,288.52227948563694,90059.96528668256,294.57081476224624,2.3387106877771107,-0.12940444723524805,0.01493467819670968,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,37,8,29,82.82448825566725,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2016-05-01,2016,5,PE22,51223.873220648056,0.26129214697603814,291.99929746236387,87.58593727783077,300.10767214161774,289.3337095979213,90226.68077722848,294.13806590912185,1.912894364470664,-0.2226596675980888,0.0027410084442351552,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,20,6,14,82.82448825566725,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2016-06-01,2016,6,PE22,51223.873220648056,0.3085464531856692,290.66936869502047,86.22311916096555,299.23415214849024,287.4097431247799,90347.5311232492,293.0375493608438,1.154977053686894,-0.15528219873936977,0.03989735322216955,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,24,5,19,82.82448825566725,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2016-07-01,2016,7,PE22,51223.873220648056,0.3239641604572699,290.1083561422459,81.11766275396867,299.85414546164134,287.7134489355938,90271.10647173987,293.4551788563388,0.4449553258232497,-0.0951744819645182,-0.04256982408240148,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,45,16,29,82.82448825566725,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2016-08-01,2016,8,PE22,51223.873220648056,0.4456063541691533,290.28533358107336,77.68821075912247,301.5487177218022,288.0084862443252,90199.29047490886,294.3399486296775,0.8756241852444289,-0.10692769977761007,-0.15192851860460735,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,22,6,16,82.82448825566725,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2016-09-01,2016,9,PE22,51223.873220648056,0.3164369550371989,290.87468344606526,81.29750459093356,302.9205307532874,288.41038519244586,90192.89623724867,294.20552626809916,1.6770223548946726,-0.173915128184863,0.036428962893499006,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,17,7,10,82.82448825566725,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2016-10-01,2016,10,PE22,51223.873220648056,0.2758027105987728,291.67109971595755,83.14726945087244,302.0949416698504,288.73889509195305,89952.77375908711,294.6500175182577,2.2848196043298485,-0.07173705718877832,-0.11022252913909925,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,26,4,22,82.82448825566725,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2016-11-01,2016,11,PE22,51223.873220648056,0.2508484518192343,292.1175664502925,83.27199578938372,302.0754447795729,289.49530821025996,89848.21692788179,295.0875294364952,2.255071924112309,-0.08422806060033382,-0.2862725509389257,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,40,18,22,82.82448825566725,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2016-12-01,2016,12,PE22,51223.873220648056,0.21371296206803644,291.7710994701861,84.12094234505766,301.2323293842895,289.94028234329005,89915.1252481743,294.5765120215628,2.511336884624877,0.06979096905407779,-0.5397590122837919,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,26,9,17,82.82448825566725,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2017-01-01,2017,1,PE22,51223.873220648056,0.14076784467615935,291.8024612192898,88.97511359075905,300.62188865843734,289.30504853535786,89989.01559281886,293.68272728076005,5.0011384996767605,0.024978748370098842,-0.32170752369985217,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,67,24,43,82.10666132254168,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2017-02-01,2017,2,PE22,51223.873220648056,0.15330742145542695,291.8969851220653,87.00328492760158,300.7544391164594,289.79559783670015,89953.34466625034,294.14566630748703,3.422425081716613,0.11186943353651167,-0.46633836660389033,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,45,15,30,82.10666132254168,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2017-03-01,2017,3,PE22,51223.873220648056,0.15474374228725044,292.10520909768036,88.98113333256609,300.5172202540875,289.9087418250835,89988.26029251235,293.9902504041053,3.8619550927360042,0.020666243495789355,-0.2613288408341016,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,47,19,28,82.10666132254168,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2017-04-01,2017,4,PE22,51223.873220648056,0.20524954342570748,292.00940968892604,87.66361960952338,300.43441349174014,289.80942723812217,90055.02264947037,294.13438425508645,2.655620592572694,-0.05343842658385195,-0.13106849851125504,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,68,12,56,82.10666132254168,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2017-05-01,2017,5,PE22,51223.873220648056,0.23242453383543527,292.1341032447292,89.1960929067988,300.03551132879375,289.684403091177,90119.73753715541,293.97775291297296,2.3301337396431285,-0.026606540060350806,-0.08713137789644365,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,71,16,55,82.10666132254168,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2017-06-01,2017,6,PE22,51223.873220648056,0.30029768124428735,291.37886422123,88.48581362696456,299.49976246480816,287.997717977674,90181.41390978741,293.3413460940544,1.9284691470408344,-0.10727829180704176,-0.016162435414201773,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,47,15,32,82.10666132254168,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2017-07-01,2017,7,PE22,51223.873220648056,0.3618325514194839,289.74697484208957,81.85980627028128,299.6474019984539,286.6827059332991,90370.59791068312,292.93579963168617,0.6287321181588672,-0.14608395233151053,0.1844573159676064,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,52,13,39,82.10666132254168,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2017-08-01,2017,8,PE22,51223.873220648056,0.40754103873433956,290.646120487744,79.73861329109982,301.58874898950836,288.04489293942385,90144.9774441215,294.28992690698925,1.2742320660660094,0.00012750854176174224,-0.15309665280791462,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,25,9,16,82.10666132254168,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2017-09-01,2017,9,PE22,51223.873220648056,0.2701622569886241,291.21544025875215,82.20685100961276,301.87151866004064,288.75424046290925,90142.37593637784,294.37620533084464,1.1573884306008957,-0.12111943001513636,0.0690663095402952,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,16,4,12,82.10666132254168,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2017-10-01,2017,10,PE22,51223.873220648056,0.25513991247682516,291.56566836418216,82.8653162013848,302.15441045932494,289.0055295321085,89976.60270905156,294.59994266379204,2.251079330075054,-0.06546198792090502,-0.22787937341827233,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,9,1,8,82.10666132254168,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2017-11-01,2017,11,PE22,51223.873220648056,0.21631352414618382,292.3189304318089,88.55138644034722,300.839243948,289.81978111534966,89842.8693029433,294.2832081899854,3.9457841917510645,0.0757388969642173,-0.3631653631391968,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,10,2,8,82.10666132254168,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2017-12-01,2017,12,PE22,51223.873220648056,0.20470967880294086,292.1088878399992,86.22668481477004,301.073402255249,289.81395073085855,89890.89741160985,294.50595994814904,2.298729708964914,0.10709213959029143,-0.4986604463688388,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,3,1,2,82.10666132254168,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2018-01-01,2018,1,PE22,51223.873220648056,0.13781127513699393,291.52113283543605,87.15874548786873,300.72938711623186,289.24866400255564,89945.97877074394,293.73579748714735,2.9122336617671447,0.07584089596535086,-0.4105650387417284,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,5,1,4,81.33890773215708,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2018-02-01,2018,2,PE22,51223.873220648056,0.13753842595490462,291.7596443027432,84.57787789249849,301.22445583559255,289.7849615659778,89928.12335511418,294.4731996953254,2.268839945519791,0.08088161970564402,-0.4249175662356658,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,9,2,7,81.33890773215708,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2018-03-01,2018,3,PE22,51223.873220648056,0.13658611728907713,291.98987413308885,88.28271955275204,301.1620188264291,289.3536347139181,89967.41365791911,293.99888222901177,2.8651714653425437,0.010268375988558271,-0.1781796128566228,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,21,4,17,81.33890773215708,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2018-04-01,2018,4,PE22,51223.873220648056,0.17876001516845913,291.6014049583012,88.0315982919473,300.52489850938457,289.08746992763076,90100.3238761764,293.65079166238957,3.304367190110983,-0.0750616495267683,0.04238495257645048,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,18,5,13,81.33890773215708,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2018-05-01,2018,5,PE22,51223.873220648056,0.21438058433167706,291.61020121849987,88.67554068164551,299.35281667517944,289.08170340637497,90173.56553250585,293.5438683328176,2.2493674891480757,-0.20041894267421886,0.07681600560351776,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,12,5,7,81.33890773215708,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
2018-06-01,2018,6,PE22,51223.873220648056,0.27372318943127305,290.43942287478706,86.38947394295379,298.8974151285683,287.28099731977824,90299.48881741824,292.7747098875264,1.3994236148531687,-0.2098462098451995,0.040226921354838255,2812.0048871435083,1005.8157321128101,361.82332309526043,521.8632714975587,345923.88879865286,862467,342603,519864,580052,282407,3,0,3,81.33890773215708,0.27054917440000004,139370,22011,8218,512,17252,1577,20513,725,612,181978,28812,0.0,0.0,1.0,85594,9729,16909,17901,75287,1029,3665,676,240899,1414,10213,1978,2691,591,219,0,772
